id,caption_type,caption_character_length,caption,word_count,hashtag_count,duration_sec,post_date,post_time,post_url,media_type,views,reach,likes,shares,comments,saves,follows,engagment_raw,engagement_rate,engagement_per_reach,save_rate,share_rate,readability_flesch,readability_fk_grade,positive,negative,sentiment_score,cta_present,cta_count,day_of_week
730,Event Content,468,"We are stoked that @hondaracing_moto & @honda_racing_aus choose to run ODI Grips handlebars and grips on their race bikes 🤩 Max Anstie in particular is having a great Supercross 250SX East season sitting 2nd in the overall standings 😎
 
 @maxanstie 
 @deanwilson15 
 @jedbeaton14 
 @kylewebster96 
 @wilsontodd20 
 @brodz88_ 
 @willcampbell82 
 @levicampbell43 
 @gage402 
 @emma_milesevic 
 @tj.625 
 @odigripsau 
 
 #odigrips #firepowerhonda #honda #supercross #sx",70,5,50,2023-03-17,10:25,https://www.instagram.com/reel/Cp5esnjAXFk/,reel,6,169,0,0,1,0,0,1,0.0059,0.0059,0.0000,0.0000,-23.73714286,30.48214286,1,0,1,0,0,Friday
731,Product Marketing,357,"A regular at Red Bull Rampage, Belgian 🇧🇪 Slopestyle rider @thomasgenon gives you the heads-up on the ODI grips that he chooses as his favourites to run on his @canyon bikes 🤩 Tell us which ODI grips are your favourites and why in the comments 💬 
 
 ODI MTB Grip Range → Link In Bio
 
 #odigrips #ODIfamily #odi #mtb #cb68 #australia #grips #ODIequipped",65,8,53,2023-03-17,10:04,https://www.instagram.com/reel/Cp5dHZRAP5e/,reel,29,680,0,5,5,0,0,10,0.0147,0.0147,0.0000,0.0074,9.947142857,27.52285714,0,1,-1,1,2,Friday
732,Product Marketing,1114,"🌟NEW!🌟ODI REFLEX v2.1 Lock-On Grips – Superior Comfort and Control! 🌟
 
 We are excited to announce the newest addition to the ODI line up of v2.1 Lock-On Grips – the REFLEX grip. Drawing on over 40 years of experience of producing performance-driven grips and feedback from our extensive network of top riders across the globe, the REFLEX grips have been engineered to reduce impacts and vibration being passed on to the riders’ hands to allow you to ride more with less pain and fatigue.
 
 REFLEX grips are the latest innovation in impact damping to keep you riding longer and farther as they’ve been specifically engineered to reduce vibration. Like having suspension for your hands without compromising control. 
 
 Two sizes: 
 REFLEX 33.5mm Diameter / REFLEX XL 34.5mm Diameter
 
 Full Product Info → Link In Bio
 
 Go and try a pair of REFLEX grips on your next ride and feel the benefits of their superior vibration-damping performance for yourself. 
 
 Observe, Design, Innovate isn’t just a mantra, it’s at the core of everything we do!
 
 #odigrips #grips #reflex #ODIgripped #MTB #ODIequipped #bike",189,7,0,2023-03-16,8:36,https://www.instagram.com/p/Cp2uXxavjUV/,carousel,73,2140,1,52,92,1,0,146,0.0682,0.0682,0.0005,0.0243,50.28191257,11.29737705,8,5,3,1,1,Thursday
733,Product Marketing,390,"The @motocrossactionmag annual Shootouts are legendary and we are proud to supply the handlebars and grips for them. This year's 250 4-Stroke Shootout saw all seven bikes put through hours of riding and racing to collect as much data as possible. Go check out the full article and video → Link In Bio
 
 #odigrips #moto #mxa #motocross #mx #250shootout #grips #bars #ODIgripped #ODIequipped",64,10,27,2023-03-15,8:49,https://www.instagram.com/reel/Cp0K_mPuKhH/,reel,34,319,0,3,4,0,0,7,0.0219,0.0219,0.0000,0.0094,47.70666667,11.905,2,0,2,1,3,Wednesday
734,Athlete Content,282,"@nitrocircus 🎪 freestyle BMX rider @ellie_chew 🇳🇿 tells us which ODI Grips are her favourites and why 🤩 Go check out Ellie's IG and you'll be blown away with just how amazing her riding is! 
 
 #odigrips #grips #nitrocircus #BMX #freestylebmx #ODIfamily #ODIgripped #ODIequipped",45,8,63,2023-03-14,9:24,https://www.instagram.com/reel/CpxqF0EOs0Y/,reel,20,371,0,1,3,0,0,4,0.0108,0.0108,0.0000,0.0027,35.4869186,13.65081395,1,0,1,1,1,Tuesday
735,Product Marketing,248,"We are absolutely stoked to announce the signing of @dennisenarson to the ODI Family 🤝 Dennis kills it on any bike and his ""Welcome To ODI Grips"" edit certainly showcases his versatility 🤩
 
 🎥 Full Edit: Link In Bio
 
 Filmed by @blakepeters_sd",44,0,47,2023-03-13,11:03,https://www.instagram.com/reel/CpvQtGTrnT-/,reel,5,174,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,19.17642857,21.01857143,2,1,1,1,2,Monday
736,Athlete Content,184,"@maxanstie took a fantastic 2nd place in Daytona 🏁 on his @hondaracing_moto 😎 @supercrosslive 
 
 📷 @octopi.media 
 
 #odigrips #ODIfamily #grips #odi #ODIgripped #sx #moto #daytona",28,8,12,2023-03-06,11:47,https://www.instagram.com/reel/Cpda1RONTZ3/,reel,6,367,0,0,6,0,0,6,0.0163,0.0163,0.0000,0.0000,-11.428,21.064,1,0,1,0,0,Monday
737,Event Content,199,"🔥INTRODUCING THE NEW CREED COMPOUND 🔥 What do you think of @creedcorey new playground? 
 
 Behind The Scenes part to follow 🙌🏼
 
 #coreycreed #moto #freeride #motoquarterpipe #goldcoast #odigrips",30,6,125,2023-03-06,11:56,https://www.instagram.com/reel/Cpdb69Mpmm-/,reel,6,252,0,1,0,0,0,1,0.0040,0.0040,0.0000,0.0040,41.55357143,10.94142857,0,0,0,1,2,Monday
738,Product Marketing,240,"@mucoff_youngguns team rider @heatherwilsonmtb on why she chooses the ODI Elite Pro v2.1 Lock-On grips as her favourites 🤩
 
 Elite Pro → Link In Bio
 
 #odigrips #odi #ODIfamily #ODIequipped #mtb #mucoff #mountainbike #dh #downhill #dhmtb",37,10,13,2023-03-03,8:53,https://www.instagram.com/reel/CpVYwNPOjRC/,reel,27,850,0,4,5,0,0,9,0.0106,0.0106,0.0000,0.0047,15.195,20.08333333,2,1,1,1,1,Friday
739,Product Marketing,649,"#PRODUCTSPOTLIGHT An ICON Evolved! The refreshed ROGUE Lock-On grips provide the rider with that large padded Rogue feel they have come to love with the added bonus of the new v2.1 Single-Clamp Lock-On system. This makes installation a breeze and ensures that your grips stay put no matter what the conditions. 
 
 Constructed of our proprietary Soft Compound TPE material and featuring our original and classic Rogue large padded design, these grips provide the ultimate shock absorption. Available in four awesome colors to fit every riders needs. 
 
 More Details → Link In Bio
 
 #odigrips #rogue #classic #innovate #grips #mtb #hands #noarmpump",105,9,0,2023-03-02,9:24,https://www.instagram.com/p/CpS3m5DvrQL/,image,56,548,0,8,13,0,0,21,0.0383,0.0383,0.0000,0.0146,53.06520227,10.12247573,9,6,3,1,1,Thursday
740,Product Marketing,170,"@jimbomoro slays Coronet Peak 🇦🇺 
 
 Watch the full edit → Link In Bio 
 
 #odigrips #grips #ODIfamily #athertonbikes #newzealand #coronetpeak #mtb #trails #video #edit",27,10,35,2023-03-01,12:32,https://www.instagram.com/reel/CpQoBqXJweh/,reel,4,3,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,10.61173913,17.49304348,0,0,0,1,2,Wednesday
741,Event Content,556,"Jim Monro absolutely slays Coronet Peak! 🇦🇺 
 
 🎥Watch the full edit → Link In Bio
 
 Jim Monro is a founder member of the @dyfibikepark Dig Crew, an MTB Coach and a Team Rider for @athertonracing 😎 Jim is as well known for his style as for his speed - see for yourself as he shreds Coronet Peak, then on to the beautifully sculpted jumps of Dream Track
 
 Rider: @jimbomonro
 Bike: @athertonbikes AM.200.M
 Film & Edit: @nicck_james
 
 #odigrips #ODIfamily #mtb #grips #odi #ride #athertonbikes #queenstown #nz #newzealand #coronetpeak #slayed #trails",94,13,0,2023-03-01,8:52,https://www.instagram.com/p/CpQPFx3vHKd/,carousel,51,231,0,0,1,0,0,1,0.0043,0.0043,0.0000,0.0000,40.085,15.12111111,2,0,2,1,2,Wednesday
742,Event Content,643,"The #TeamRiderSpotlight this week is X Games medallist, NORA Cup winner and professional BMX rider, So-Cal's very own @mikehucker 😎 Hucker is equally at home on his surfboard as he is on two wheels and this was very evident when designing his signature ODI Hucker grips. The final design is a California-inspired beach scene 🌊🏖️ 
 
 Hucker even brings his surfing style to his BMX and if you've ever checked out his videos on YouTube you will have seen his now famous bike surfing around Woodward edits 🎥
 
 Mike ""Hucker"" Clark is RAD! 🤘
 
 Hucker BMX Grips → Link In Bio
 
 #odigrips #surfingusa #socal #beach #bmx #trails #hucker #grips",113,9,0,2023-03-01,16:34,https://www.instagram.com/p/CpREBh9vB28/,image,27,156,0,2,2,0,0,4,0.0256,0.0256,0.0000,0.0128,40.47459459,16.80576577,2,0,2,1,1,Wednesday
743,Athlete Content,273,"@anthonymurrayfmx just upgraded his ride with some ODI parts! 🤩
 
 -Country Boy Handlebar with 1/2” off each side ✅
 - Oversized Bar Mounts ✅ 
 -Half-Waffle Lock-On Grips ✅
 
 #odigrips #odi #grips #moto #mx #motocross #fmx #freestylemx #ODIfamily #ODIgripped #ODIequipped",42,11,62,2023-02-28,10:20,https://www.instagram.com/reel/CpNz8wdNNUw/,reel,45,353,0,0,1,2,0,3,0.0085,0.0085,0.0057,0.0000,37.46164634,13.12695122,1,0,1,0,0,Tuesday
744,Product Marketing,276,"The Queen of Crankworx @cbuchanan68 👸 on the ODI grips that she chooses as her favourites to run on her bikes 🤩 Tell us your favourite ODI's and why in the comments 💬
 
 ODI Mtb Grip Range → Link In Bio
 
 #odigrips #ODIfamily #odi #mtb #cb68 #australia #grips #ODIequipped",51,8,21,2023-02-27,8:47,https://www.instagram.com/reel/CpLEraQPD2D/,reel,21,428,0,1,3,0,0,4,0.0093,0.0093,0.0000,0.0023,27.61020408,21.58122449,0,0,0,1,2,Monday
745,Event Content,346,"GROUNDED: Behind The Scenes - takes a look at how @reece_wallace built his Dream Backyard and incorporated a derelict house renovation into it. All on the legendary Vancouver Island 🇨🇦 
 
 🎥 GROUNDED BTS → Link In Bio
 
 #odigrips #odi #grips #mtb #giantbicycles #ODIfamily #ODIequipped #canada #vancouverisland #renovate #trails #mountainbike",52,12,44,2023-02-26,11:44,https://www.instagram.com/reel/CpI0YGcvwu_/,reel,19,217,0,1,3,0,0,4,0.0184,0.0184,0.0000,0.0046,9.75,17.86166667,1,0,1,1,1,Sunday
746,Product Marketing,580,"Seasoned mtb rider @andrewneethling 🇿🇦 has been on ODI since 2001. He was a dominant force in downhill for nearly 15 years and is still riding with as much determination today! Andrew tells us why his current favourites are our Elite Flow Lock-On grips 🤩
 
 Elite Flow Lock-On grips → Link In Bio
 
 You may also want to check out Andrew's MOVING THE NEEDLE Podcast which is available on most platforms and features plenty of big name guests such as @svenmartinphoto @tomasslavik63 and @dberrecloth 😎
 
 #odigrips #odi #ODIfamily #ODIequipped #grips #mountainbike #downhillmtb",95,7,36,2023-02-26,10:01,https://www.instagram.com/reel/CpIonE0gkE8/,reel,20,272,0,1,4,1,0,6,0.0221,0.0221,0.0037,0.0037,37.33166667,15.83638298,4,1,3,1,2,Sunday
747,Event Content,346,"GROUNDED: Behind The Scenes - takes a look at how @reece_wallace built his Dream Backyard and incorporated a derelict house renovation into it. All on the legendary Vancouver Island 🇨🇦 
 
 🎥 GROUNDED BTS → Link In Bio
 
 #odigrips #odi #grips #mtb #giantbicycles #ODIfamily #ODIequipped #canada #vancouverisland #renovate #trails #mountainbike",52,12,44,2023-02-25,3:19,https://www.instagram.com/reel/CpFVt7GM7hq/,reel,10,206,0,0,1,0,0,1,0.0049,0.0049,0.0000,0.0000,9.75,17.86166667,1,0,1,1,1,Saturday
748,Event Content,267,"@niquethury chooses to run @odigrips Podium CFT Handlebars and Half-Waffle Lock-On grips on his @teamsolitairesx @heartbeathotsauce YZ250F race bike 🤩
 
 ODI Moto Range → Link In Bio
 
 #odigrips #odi #moto #ODIfamily #ODImoto #ODIequipped #sx #supercross #motocross",38,9,24,2023-02-25,9:00,https://www.instagram.com/reel/CpF82QurWkS/,reel,18,309,0,4,0,0,0,4,0.0129,0.0129,0.0000,0.0129,-5.387631579,23.45105263,0,0,0,1,1,Saturday
749,Product Marketing,767,"This week's #teamriderspotlight is freestyle motocross rider @colbyraha who has won over 10 X Games medals since exploding onto the scene in 2017 by winning the Gold medal in Quarter Pipe High Air in Minneapolis🏅 He has multiple records to his name including the first recorded rail grind on a dirt bike. Colby is no slouch on a BMX either and has his own backyard trails to ride. Colby's latest full-length, jaw-dropping movie GNARNIA is in theaters now so you should definately go and see it. We are stoked to have Colby riding with our Podium CFT handlebars and Half-Waffle Lock-On grips 🤩
 
 Colby Raha YouTube → Link In Bio for jaw-dropping videos 😲
 
 #odigrips #ODIgripped #ODIfamily #mx #moto #motocross #fsmx #freestylemotocross #colbyraha #grips #gnarnia",127,12,0,2023-02-24,16:12,https://www.instagram.com/p/CpEJe6NPRH2/,image,10,279,0,5,0,0,0,5,0.0179,0.0179,0.0000,0.0179,37.32962786,16.18860687,3,3,0,1,1,Friday
750,Product Marketing,408,"@heathermunive on why the AG-2 Lock-Ons are her favourite grips and on all of her @livcyclingusa bikes 🤩 Heather is a super positive person and shares her riding and van life adventures with you on her YouTube channel 📺 which you should definitely check out! 
 
 AG-2 details → Link In Bio
 
 #favouritegrips #odigrips #odi #grips #aarongwinn #ODIFamily #ODIequipped #teamODI #livcycling #rider #positivity",65,11,32,2023-02-23,9:31,https://www.instagram.com/reel/CpA2uc5DPwv/,reel,15,279,0,4,0,0,0,4,0.0143,0.0143,0.0000,0.0143,24.17057692,17.96192308,2,0,2,1,2,Thursday
751,Product Marketing,399,"What’s your favourite method of installing ODI MX Grips onto your dirt bike? @rmatvmc have seen A LOT of different methods and here are some of the most common! Comments please, if you have any other suggestions on putting them on your bars (funny or otherwise).
 
 ODI MX Grips Range → Link In Bio
 
 #odigrips #ODIgripped #ODIequipped #ODImoto #grips #rmatvmc #moto #mx #motocross #dirtbike #howto",67,11,38,2023-02-23,17:22,https://www.instagram.com/reel/CpBstWSNekB/,reel,129,918,3,30,29,0,0,62,0.0675,0.0675,0.0000,0.0327,54.98125,9.6275,0,2,-2,1,1,Thursday
752,Athlete Content,174,"KING and QUEEN of the Cannonball Festival @thredbomtb 🇦🇺 @timmy_eaton and @hatt1e_harnden 🤩🤩
 
 📷 @nickwaygoodcreative 
 
 #odigrips #odi #grips #mtb #thredbo #australia",24,6,0,2023-02-20,10:39,https://www.instagram.com/p/Co5QLneLVaz/,image,5,152,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,15.305,16.59,0,0,0,0,0,Monday
753,Athlete Content,479,"THE SECRET IS OUT!
 @officialleatt absolutely knocked this limited edition @heartbeat_hotsauce X @ryanellisracing tribute gear for @teamsolitairesx out of the park! This gear not only celebrates the beginning of @nascar season, but also Ryan Ellis’ 100th career start. And we can’t lie, it was love at first sight when we seen this car’s design.
 
 #giverthesauce #teamsolitaireSX #teamsolitaireVSeveryone #yamaha #YZ #racing #250 #supercross #motocross #supercrosslive #odigrips",66,11,0,2023-02-18,8:36,https://www.instagram.com/p/Coz4lBvrxNz/,image,7,214,0,1,1,0,0,2,0.0093,0.0093,0.0000,0.0047,21.14125,14.3475,1,2,-1,0,0,Saturday
754,Event Content,452,"#teamriderspotlight France's @myriam_nicole is a two-time World Downhill Championships gold medallist and UCI Downhill World Cup series Champion who is still at the top of the sport and remains one of the favourites at races. Myriam ""Pompon"" Nicole rides for the @commencal_mucoff team and we are stoked to have her riding with our grips as part of the ODI Family.
 
 #odigrips #ODIgripped #ODIfamily #myriamnicole #commencal #dhworldcup #downhill #mtb",69,9,0,2023-02-16,9:20,https://www.instagram.com/p/Couz_-lPcBT/,image,14,195,0,4,2,0,0,6,0.0308,0.0308,0.0000,0.0205,19.78271739,19.0707971,3,3,0,0,0,Thursday
755,Product Marketing,420,"@kailey_skelton calls the Longneck v2.1 Lock-On grips her favourites ❤️ It's easy to see why as our iconic Longneck Rib Pattern offers great vibration dampening and shock absorption and the single-clamp v2.1 Lock-On System makes fitting them a breeze. These have quickly become the go-to grips for many of our Pro Riders.
 
 More details: Link In Bio
 
 #odigrips #odi #grips #longneck #lockon #mtb #iconic #review #reel",68,9,51,2023-02-16,9:53,https://www.instagram.com/reel/Cou3kifjc8x/,reel,71,336,0,6,3,1,0,10,0.0298,0.0298,0.0030,0.0179,52.62595238,11.71571429,3,2,1,1,1,Thursday
756,Product Marketing,488,"ODI Grips with the Double-Double at the Thredbo Cannonball MTB Festival!🇦🇺 @hatt1e_harnden & @timmy_eaton win the Osprey All Mountain Assault on the first day and then they both doubled-up by winning the Fox Flow MotionCup on the second day in the Pro Women and Pro Men categories. 
 
 Check out the Festival website: Link In Bio
 
 📷 @matt_rousu_photography @lachlan_gardiner @nickwaygoodcreative 
 
 #odigrips #odi #grips #thredbo #australia #mtb #cannonballmtbfestival #mountainbike",72,8,0,2023-02-15,8:22,https://www.instagram.com/p/CosImFjvDQQ/,carousel,8,172,0,3,1,0,0,4,0.0233,0.0233,0.0000,0.0174,26.55086957,15.26985507,2,1,1,1,3,Wednesday
757,Athlete Content,117,"I mean who doesn’t love some fresh @odigrips 🤩
 
 #newgrips #odi #odigrips #moto #motocross #motokid #motolife #JP74",18,8,85,2023-02-15,13:08,https://www.instagram.com/reel/Coso643vg1E/,reel,31,495,0,9,0,0,0,9,0.0182,0.0182,0.0000,0.0182,35.30941176,12.55764706,2,0,2,0,0,Wednesday
758,Athlete Content,160,"@copp45 twisting those @odigrips to straighten his way on out 🦾
 
 🎥 @twenty_three_media 
 
 #odigrips #odi #grips #ODIfamily #ODIgripped #moto #mx #motocross",24,8,22,2023-02-14,9:01,https://www.instagram.com/reel/Copn5pQMi0l/,reel,9,461,0,2,1,0,0,3,0.0065,0.0065,0.0000,0.0043,16.32,16.2,1,0,1,0,0,Tuesday
759,Product Marketing,324,"❤️Happy Valentine's Day!❤️ Give your loved one a gift that they'll really appreciate! 🎁 Check out our website to get the perfect present for your two-wheel fanatic, with many products available in Valentine's 🟥RED🟥 
 
 ODI Grips Website: Link In Bio
 
 #valentine #valentinesday #love #gift #odigrips #grips #odi #gripped",51,8,0,2023-02-14,8:39,https://www.instagram.com/p/CoplrFSPYGF/,image,19,601,0,3,8,0,0,11,0.0183,0.0183,0.0000,0.0050,48.43540881,10.89245283,6,1,5,1,2,Tuesday
760,Product Marketing,503,"As the originators of the Lock-On Grip System we are stoked to be included in @pinkbike article ""11 Innovative Products That Inspired Other Brands To Follow"" with quotes such as ""Game Changers"" and ""Original Innovator"".
 
 ODI still stands for Observe, Design, Innovate and these principles have kept us firmly at the forefront of Grip Technology. Watch out for some new grips launching soon! 
 
 Full article: Link in Bio
 
 #odigrips #originators #griptech #ODIequipped #ODIgripped #ODIfamily #teamODI",79,7,0,2023-02-13,8:16,https://www.instagram.com/p/Com-RV3Ph7C/,carousel,22,607,0,18,7,0,0,25,0.0412,0.0412,0.0000,0.0297,35.04736842,13.09105263,1,0,1,1,3,Monday
761,Product Marketing,523,"The @project_evolve Skatepark Jam took place on Jan 27th at @rampworldcardiff and continued their mission to evolve the UK Women's riding scene in a safe, friendly and non-judgemental environment. The smiles and laughter from the large all-female rider contingent, throughout the day, were proof that organisers @becciskelly @sianydillon and @veroniquesandler had absolutely achieved their objective 🤩🤩🤩
 
 Check out the full edit: Link In Bio
 
 #ODIgrips #ODIfamily #ODIequipped #ODIgripped #grips #mtb #bmx #skatepark",74,8,22,2023-02-09,10:22,https://www.instagram.com/reel/Coc5bqWrnyF/,reel,19,180,0,1,1,0,0,2,0.0111,0.0111,0.0000,0.0056,12.42289474,20.96684211,3,1,2,1,3,Thursday
